pvc_lemmas,file_path,row,is_phrasal,annotator_agreement_percentage,sents,aligned_idxs,verbs_fixed,sent_string,verb_string
"['take', 'on']",G/GU/GUR.xml,265,true,0.6767,"['In', 'my', 'first', 'six', 'weeks', 'here', 'I', 'had', 'lots', 'of', 'battles', 'taking', 'on', 'the', 'bigger', 'ones', '.']","[11, 12]","['taking', 'on']",In my first six weeks here I had lots of battles taking on the bigger ones .,taking on
"['make', 'for']",H/H4/H45.xml,153,false,0.6989,"['Her', 'most', 'famous', 'film', ',', 'Meerkats', 'United', ',', 'was', 'made', 'for', 'Wildlife', 'on', 'One', '.']","[9, 10]","['made', 'for']","Her most famous film , Meerkats United , was made for Wildlife on One .",made for
"['get', 'through']",C/C8/C8E.xml,2662,true,1.0,"['They', 'crashed', 'through', 'their', 'set', 'as', 'if', 'they', 'were', 'in', 'a', 'competition', 'to', 'see', 'who', 'could', 'get', 'through', 'the', 'most', 'songs', 'in', 'the', 'shortest', 'time', ',', 'sounding', 'like', 'an', 'unrehearsed', 'version', 'of', 'the', 'group', 'Charlie', 'and', 'I', 'had', 'seen', 'in', 'the', 'Nashville', '.']","[16, 17]","['get', 'through']","They crashed through their set as if they were in a competition to see who could get through the most songs in the shortest time , sounding like an unrehearsed version of the group Charlie and I had seen in the Nashville .",get through
"['get', 'off']",K/KP/KP4.xml,4292,true,0.666,"['We', ""'re"", 'now', 'getting', 'off', 'the', 'bus', '.']","[3, 4]","['getting', 'off']",We 're now getting off the bus .,getting off
"['get', 'on']",J/JJ/JJC.xml,11,false,0.6989,"['and', 'what', 'sort', 'of', 'response', 'are', 'you', 'getting', 'on', 'that', '?']","[7, 8]","['getting', 'on']",and what sort of response are you getting on that ?,getting on
"['have', 'on']",F/FD/FD1.xml,132,false,1.0,"['The', 'relief', 'sought', 'is', 'an', 'order', 'of', 'certiorari', ',', 'and', 'the', 'principal', 'ground', 'on', 'which', 'relief', 'is', 'sought', 'is', 'that', 'in', 'relation', 'to', 'Winchester', 'the', 'board', 'of', 'Lautro', 'had', 'on', 'October', 'failed', 'to', 'observe', 'the', 'rules', 'of', 'natural', 'justice', '.']","[28, 29]","['had', 'on']","The relief sought is an order of certiorari , and the principal ground on which relief is sought is that in relation to Winchester the board of Lautro had on October failed to observe the rules of natural justice .",had on
"['get', 'on']",K/KB/KB8.xml,11625,true,0.3449,"['They', 'were', 'still', 'red', 'hot', 'this', 'morning', 'when', 'we', 'got', 'on', 'the', 'market', 'these', 'were', '.']","[9, 10]","['got', 'on']",They were still red hot this morning when we got on the market these were .,got on
"['get', 'out']",F/FR/FR5.xml,283,true,0.675,"['I', 'always', 'wanted', 'to', 'get', 'out', 'and', 'practise', ',', 'to', 'see', 'how', 'far', 'I', 'could', 'go', '.']","[4, 5]","['get', 'out']","I always wanted to get out and practise , to see how far I could go .",get out
"['get', 'at']",C/CH/CHJ.xml,211,true,1.0,"['I', 'also', 'liked', 'the', 'pocket', 'at', 'the', 'front', 'of', 'the', 'sack', 'it', ""'s"", 'big', 'enough', 'for', 'hat', 'and', 'gloves', ',', 'knick-knacks', ',', 'food', 'etc', 'and', 'easy', 'for', 'a', 'companion', 'to', 'get', 'at', 'without', 'you', 'having', 'to', 'take', 'the', 'pack', 'off', '.']","[30, 31]","['get', 'at']","I also liked the pocket at the front of the sack it 's big enough for hat and gloves , knick-knacks , food etc and easy for a companion to get at without you having to take the pack off .",get at
"['get', 'off']",C/CC/CCW.xml,879,true,0.675,"['I', 'do', ""n't"", 'care', 'if', 'they', ""'re"", 'hallucinating', 'purple', 'snakes', 'and', 'blue', 'baboons', ',', 'because', 'the', 'whole', 'point', 'of', 'putting', 'them', 'on', 'a', 'boat', 'is', 'that', 'they', 'ca', ""n't"", 'get', 'off', 'and', 'swim', 'home', ',', 'and', 'they', 'ca', ""n't"", 'get', 'drugs', 'on', 'board', ',', 'and', 'they', 'ca', ""n't"", 'bribe', 'you', 'to', 'take', 'them', 'to', 'land', ',', 'and', 'that', 'means', 'they', ""'ll"", 'have', 'no', 'damned', 'choice', 'but', 'to', 'get', 'cured', '.']","[29, 30]","['get', 'off']","I do n't care if they 're hallucinating purple snakes and blue baboons , because the whole point of putting them on a boat is that they ca n't get off and swim home , and they ca n't get drugs on board , and they ca n't bribe you to take them to land , and that means they 'll have no damned choice but to get cured .",get off
"['get', 'out']",G/G0/G0N.xml,2997,false,0.6509,"['Now', ',', 'for', 'Christ', ""'s"", 'sake', ',', 'get', 'out', '!']","[7, 8]","['get', 'out']","Now , for Christ 's sake , get out !",get out
"['give', 'in']",H/HW/HWF.xml,10749,false,1.0,"['A', 'more', 'detailed', 'explanation', 'of', 'how', 'Special', 'Access', 'Links', 'function', ',', 'is', 'given', 'in', 'the', 'manual', 'Creating', 'and', 'Controlling', 'Modules', 'and', 'Packages', 'with', 'LIFESPAN', '.']","[12, 13]","['given', 'in']","A more detailed explanation of how Special Access Links function , is given in the manual Creating and Controlling Modules and Packages with LIFESPAN .",given in
"['make', 'out']",C/CK/CK9.xml,420,true,0.6408,"['By', 'what', 'I', 'can', 'gather', 'they', 'must', 'have', 'lived', 'in', 'Durham', 'for', 'a', 'time', ',', ""'cos"", 'when', 'she', 'was', 'saying', 'her', 'prayers', 'she', 'brought', 'in', 'a', 'Mrs', 'Melburn', ',', 'a', 'parson', ""'s"", 'wife', ',', 'who', 'was', 'kind', 'to', 'them', 'after', 'the', 'father', 'died', 'or', 'whatever', ',', ""an'"", 'from', 'what', 'I', 'made', 'out', 'of', 'her', 'jabbering', 'the', 'woman', 'and', 'the', 'mother', 'have', 'written', 'to', 'each', 'other', '.']","[50, 51]","['made', 'out']","By what I can gather they must have lived in Durham for a time , 'cos when she was saying her prayers she brought in a Mrs Melburn , a parson 's wife , who was kind to them after the father died or whatever , an' from what I made out of her jabbering the woman and the mother have written to each other .",made out
"['get', 'on']",C/CJ/CJX.xml,1448,true,1.0,"['How', 'is', 'he', 'getting', 'on', '?']","[3, 4]","['getting', 'on']",How is he getting on ?,getting on
"['take', 'on']",H/HH/HH1.xml,549,true,1.0,"['Her', 'face', 'took', 'on', 'a', 'mask-like', 'stillness', 'at', 'the', 'lack', 'of', 'title', 'with', 'which', 'he', 'addressed', 'her', '.']","[2, 3]","['took', 'on']",Her face took on a mask-like stillness at the lack of title with which he addressed her .,took on
"['get', 'on']",A/AC/ACB.xml,192,true,1.0,"['My', 'Dad', 'would', ""'ve"", 'got', 'on', 'well', 'with', 'him', '.']","[4, 5]","['got', 'on']",My Dad would 've got on well with him .,got on
"['get', 'out']",C/CK/CKA.xml,1010,false,0.6629,"['Having', 'the', 'appetite', 'to', 'get', 'out', 'there', 'and', 'do', 'your', 'stuff', 'is', 'the', 'key', 'factor', 'for', 'an', 'international', 'player', '.']","[4, 5]","['get', 'out']",Having the appetite to get out there and do your stuff is the key factor for an international player .,get out
"['get', 'off']",K/KP/KPH.xml,1558,true,0.6773,"['not', 'Si', ',', 'Sal', 'got', 'off', 'with', 'her', '.']","[4, 5]","['got', 'off']","not Si , Sal got off with her .",got off
"['have', 'on']",E/EE/EES.xml,1112,false,1.0,"['The', 'effect', 'that', 'this', 'has', 'on', 'LDOCE', ""'s"", 'efficacy', 'for', 'text', 'recognition', 'is', 'discussed', 'in', 'later', 'sections', '.']","[4, 5]","['has', 'on']",The effect that this has on LDOCE 's efficacy for text recognition is discussed in later sections .,has on
"['get', 'out']",C/CH/CH5.xml,972,false,1.0,"['Many', 'readers', 'wrote', 'about', 'the', 'good', 'old', 'days', ',', 'before', 'kids', 'got', 'out', 'of', 'hand', 'or', 'wild', 'teenagers', 'stole', 'cars', 'for', 'joyrides', '.']","[11, 12]","['got', 'out']","Many readers wrote about the good old days , before kids got out of hand or wild teenagers stole cars for joyrides .",got out
"['get', 'on']",G/G1/G12.xml,2862,true,1.0,"['How', 'are', 'you', 'getting', 'on', '?', 'he', 'asked', '.']","[3, 4]","['getting', 'on']",How are you getting on ? he asked .,getting on
"['get', 'on']",H/HA/HAE.xml,1265,true,0.6867,"['Mike', ""O'Grady"", 'also', 'got', 'on', 'the', 'record-breaking', 'score', 'sheet', '.']","[3, 4]","['got', 'on']",Mike O'Grady also got on the record-breaking score sheet .,got on
"['give', 'in']",H/HS/HSD.xml,1842,false,1.0,"['We', 'are', 'given', 'The', 'value', 'for', ',', 'was', 'calculated', 'in', 'the', 'previous', 'example', 'as', 'The', 'standard', 'enthalpy', 'of', 'combustion', 'of', 'methane', 'is', 'given', 'in', 'table', 'as']","[22, 23]","['given', 'in']","We are given The value for , was calculated in the previous example as The standard enthalpy of combustion of methane is given in table as",given in
"['make', 'for']",G/GV/GVT.xml,2131,true,1.0,"['As', 'she', 'made', 'for', 'the', 'doors', 'she', 'was', 'suddenly', 'halted', 'by', 'the', 'realization', 'that', 'she', 'had', 'no', 'money', 'with', 'her', '.']","[2, 3]","['made', 'for']",As she made for the doors she was suddenly halted by the realization that she had no money with her .,made for
"['get', 'on', 'with']",J/JX/JXX.xml,2086,true,1.0,"['How', 'are', 'you', 'getting', 'on', 'with', 'the', 'old', 'battleaxe', '?']","[3, 4, 5]","['getting', 'on', 'with']",How are you getting on with the old battleaxe ?,getting on with
"['take', 'on']",H/HY/HYA.xml,488,true,0.6767,"['The', 'teacher', 'will', 'be', 'taking', 'on', 'a', 'role', 'in', 'the', 'drama', ';', 'the', 'class', 'help', 'to', 'construct', 'the', 'role', 'by', 'using', 'the', 'teacher', 'to', 'create', 'a', 'still', 'image', 'of', 'the', 'role', '.']","[4, 5]","['taking', 'on']",The teacher will be taking on a role in the drama ; the class help to construct the role by using the teacher to create a still image of the role .,taking on
"['get', 'on']",K/K6/K64.xml,173,false,0.6533,"['And', 'then', 'in', 'Italy', 'at', 'Turin', ',', 'we', 'got', 'on', 'the', 'boat', 'er', 'The', '', 'Gaviteer', 'Italian', 'boat']","[8, 9]","['got', 'on']","And then in Italy at Turin , we got on the boat er The  Gaviteer Italian boat",got on
"['get', 'off']",C/CH/CH1.xml,3955,true,0.6767,"['Helmut', 'Kohl', ""'s"", 'calls', 'to', 'brief', 'Major', 'on', 'the', 'British', 'economy', 'are', 'doubtless', 'answered', 'by', 'a', 'builder', 'screaming', 'at', 'the', 'German', 'Chancellor', 'to', 'speak', 'English', ',', 'or', 'ordering', 'him', 'to', 'get', 'off', 'the', 'line', 'so', 'they', 'can', 'deal', 'with', 'the', 'other', 'jobs', 'they', ""'ve"", 'got', 'on', 'the', 'go', '.']","[30, 31]","['get', 'off']","Helmut Kohl 's calls to brief Major on the British economy are doubtless answered by a builder screaming at the German Chancellor to speak English , or ordering him to get off the line so they can deal with the other jobs they 've got on the go .",get off
"['make', 'for']",A/AB/ABR.xml,455,false,0.6466,"['The', 'they', 'made', 'for', 'the', 'fifth', 'wicket', 'actually', 'saw', 'the', 'visitors', 'go', 'on', 'the', 'defensive', ',', 'although', 'not', 'for', 'long', '.']","[2, 3]","['made', 'for']","The they made for the fifth wicket actually saw the visitors go on the defensive , although not for long .",made for
"['make', 'for']",H/HX/HXX.xml,1386,false,1.0,"['He', 'also', 'ordered', 'a', 'gold', 'shrine', 'to', 'be', 'made', 'for', 'St', 'Edith', 'at', 'Wilton', 'which', 'required', 'the', 'skills', 'of', 'three', 'goldsmiths', ',', 'while', 'Westminster', 'Abbey', 'received', 'an', 'arm', 'of', 'St', 'Cyriacus', ',', 'bought', 'for', 'marks', 'and', 'clad', 'in', 'gold', 'and', 'silver', '.']","[8, 9]","['made', 'for']","He also ordered a gold shrine to be made for St Edith at Wilton which required the skills of three goldsmiths , while Westminster Abbey received an arm of St Cyriacus , bought for marks and clad in gold and silver .",made for
"['get', 'at']",C/CU/CU0.xml,476,false,1.0,"['But', 'poor', 'old', 'Wayne', 'Phillips', 'was', 'always', 'going', 'to', 'suffer', 'for', 'the', 'demise', 'of', 'the', 'local', 'hero', ',', 'unless', 'he', 'got', 'at', 'least', 'in', 'his', 'first', 'trip', 'to', 'the', 'crease', '.']","[20, 21]","['got', 'at']","But poor old Wayne Phillips was always going to suffer for the demise of the local hero , unless he got at least in his first trip to the crease .",got at
"['get', 'on', 'with']",C/CL/CL1.xml,1635,false,0.6637,"['Even', 'Daley', 'Thompson', ',', 'who', 'insisted', 'he', 'had', 'very', 'little', 'interference', 'from', 'teachers', ',', 'said', 'they', 'helped', 'him', 'in', 'a', 'non-involved', 'way', ':', 'They', 'were', 'all', 'right', ';', 'they', 'left', 'me', 'alone', 'and', 'let', 'me', 'get', 'on', 'with', 'what', 'suited', 'me', '.']","[35, 36, 37]","['get', 'on', 'with']","Even Daley Thompson , who insisted he had very little interference from teachers , said they helped him in a non-involved way : They were all right ; they left me alone and let me get on with what suited me .",get on with
"['get', 'behind']",K/KD/KDW.xml,7574,true,0.6508,"['Now', 'he', ""'s"", 'been', 'taken', 'ill', 'with', 'this', 'so', ',', 'she', 'hopes', 'that', 'he', 'do', ""n't"", 'and', 'get', 'behind', 'you', 'know', 'but', 'it', ""'s"", 'the', 'head', 'in', 'it', '?']","[17, 18]","['get', 'behind']","Now he 's been taken ill with this so , she hopes that he do n't and get behind you know but it 's the head in it ?",get behind
"['get', 'behind']",K/K1/K1J.xml,1504,true,1.0,"['It', ""'s"", 'estimated', 'that', 'there', 'are', 'over', 'million', 'people', 'in', 'debt', 'in', 'Britain', ',', 'their', 'debts', 'can', 'range', 'from', 'getting', 'behind', 'on', 'hire', 'purchase', 'agreements', 'to', 'substantial', 'mortgage', 'arrears', '.']","[19, 20]","['getting', 'behind']","It 's estimated that there are over million people in debt in Britain , their debts can range from getting behind on hire purchase agreements to substantial mortgage arrears .",getting behind
"['get', 'out']",G/G3/G33.xml,2098,true,0.6843,"['Eventually', 'a', 'vehicle', 'stopped', ',', 'and', 'its', 'occupant', ',', 'an', 'American', 'diplomat', ',', 'got', 'out', 'to', 'have', 'a', 'closer', 'look', 'at', 'this', 'strange', 'bundle', 'of', 'fur', '.']","[13, 14]","['got', 'out']","Eventually a vehicle stopped , and its occupant , an American diplomat , got out to have a closer look at this strange bundle of fur .",got out
"['get', 'together']",C/CL/CL2.xml,455,false,0.6773,"['And', 'one', 'way', 'and', 'another', 'he', 'got', 'together', ',', 'in', 'most', 'weeks', ',', 'as', 'much', 'spending', 'money', 'as', 'a', 'young', 'working', 'miner', '.']","[6, 7]","['got', 'together']","And one way and another he got together , in most weeks , as much spending money as a young working miner .",got together
"['take', 'on']",H/H9/H9G.xml,2837,true,0.6807,"['The', 'only', 'outings', 'I', 'remember', 'being', 'taken', 'on', 'as', 'a', 'child', 'were', 'once', 'with', 'the', 'school', 'to', 'the', 'zoo', 'and', 'once', 'by', 'my', 'mother', 'to', 'a', 'seaside', 'promenade', '.']","[6, 7]","['taken', 'on']",The only outings I remember being taken on as a child were once with the school to the zoo and once by my mother to a seaside promenade .,taken on
"['get', 'off']",C/CH/CH7.xml,1176,true,1.0,"['If', 'they', ""'re"", 'sacked', 'at', 'the', 'end', ',', 'it', ""'s"", 'a', 'different', 'matter', 'but', 'sometimes', 'directors', 'get', 'off', 'too', 'lightly', '.']","[16, 17]","['get', 'off']","If they 're sacked at the end , it 's a different matter but sometimes directors get off too lightly .",get off
"['get', 'through']",G/GW/GW2.xml,2871,true,1.0,"['While', 'she', 'had', 'been', 'speaking', ',', 'the', 'dogs', 'had', 'been', 'struggling', 'to', 'get', 'through', 'the', 'narrow', 'crack', 'of', 'open', 'door', '.']","[12, 13]","['get', 'through']","While she had been speaking , the dogs had been struggling to get through the narrow crack of open door .",get through
"['take', 'on']",B/B7/B74.xml,68,false,1.0,"['This', 'waste', 'will', 'stay', 'at', 'Windscale', 'until', 'a', 'final', 'decision', 'is', 'taken', 'on', 'what', 'to', 'do', 'with', 'it', '.']","[11, 12]","['taken', 'on']",This waste will stay at Windscale until a final decision is taken on what to do with it .,taken on
"['get', 'out']",K/K4/K4W.xml,6957,true,0.6767,"['I', 'think', 'that', ""'s"", 'why', 'Richard', 'got', 'out', ',', 'because', 'he', ""'s"", 'terrified', 'of', 'rats', '.']","[6, 7]","['got', 'out']","I think that 's why Richard got out , because he 's terrified of rats .",got out
"['give', 'in']",B/B3/B3C.xml,558,false,1.0,"['Addresses', 'are', 'given', 'in', 'the', 'Useful', 'Addresses', 'section', 'of', 'this', 'prospectus', 'p', '.']","[2, 3]","['given', 'in']",Addresses are given in the Useful Addresses section of this prospectus p .,given in
